interest_expense,date,total_assets,state,bank_id,gross_loans,interest_income,net_loans,charge_offs,total_deposits,id,net_interest_margin,charge_off_rate
543.0,2010-06-30,72413,WISCONSIN,11609,49914,1674.0,49048,78.08574658112174,62813,11609_20100630,0.0156,0.0016
452.0,2010-06-30,65393,WISCONSIN,11623,46886,1593.0,46084,87.89791909057965,52429,11623_20100630,0.0174,0.0019
112.0,2010-06-30,42356,WISCONSIN,11625,27242,1072.0,26873,73.47167541557306,36576,11625_20100630,0.0227,0.0027
679.0,2010-06-30,94150,IOWA,11634,42310,2243.0,42061,61.54037485185889,68347,11634_20100630,0.0166,0.0015
4557.0,2010-06-30,585445,OKLAHOMA,11636,355583,13357.0,336796,65.51966975204168,514038,11636_20100630,0.015,0.0002
359.0,2010-06-30,60962,NEBRASKA,1163,44579,1498.0,44069,88.85416456640523,49597,1163_20100630,0.0187,0.002
626.0,2010-06-30,132618,CALIFORNIA,11647,55222,2862.0,54018,48.60968630203553,111126,11647_20100630,0.0169,0.0009
2179.0,2010-06-30,586664,NEW MEXICO,1164,212994,12716.0,209297,43.60563110315703,479977,1164_20100630,0.018,0.0002
210.0,2010-06-30,54730,OKLAHOMA,1165,30329,1351.0,29752,64.38015277086534,46213,1165_20100630,0.0208,0.0021
7309.0,2010-06-30,917236,IDAHO,11666,623939,22222.0,611692,81.29845308963415,752403,11666_20100630,0.0163,0.0001
501.0,2010-06-30,95327,ILLINOIS,11667,62394,2291.0,61615,76.41696638968126,80630,11667_20100630,0.0188,0.0012
387.0,2010-06-30,61872,ILLINOIS,11669,46296,1495.0,45538,82.3620907939953,55290,11669_20100630,0.0179,0.0018
2691.0,2010-06-30,377016,ILLINOIS,11670,241187,9847.0,236633,86.69558558987643,272947,11670_20100630,0.019,0.0004
1348.0,2010-06-30,186366,ILLINOIS,11671,139625,5238.0,137495,81.75661212063552,168176,11671_20100630,0.0209,0.0006
705.0,2010-06-30,109391,ILLINOIS,11674,77389,2863.0,76519,85.91944665895642,89059,11674_20100630,0.0197,0.0011
586.0,2010-06-30,73789,WYOMING,1167,29991,1767.0,29392,46.93108513763812,62628,1167_20100630,0.016,0.0016
502.0,2010-06-30,105570,ILLINOIS,11680,69794,2685.0,69291,77.15975145319703,89802,11680_20100630,0.0207,0.0011
92.0,2010-06-30,13340,ILLINOIS,11681,8420,286.0,8326,69.20455489984208,12031,11681_20100630,0.0145,0.0082
286.0,2010-06-30,59795,ILLINOIS,11682,32396,1240.0,32059,62.715677452169494,51118,11682_20100630,0.016,0.0019
788.0,2010-06-30,206387,ILLINOIS,11685,136424,2899.0,136394,79.53744955797626,171484,11685_20100630,0.0102,0.0006
616.0,2010-06-30,86847,ILLINOIS,11686,32869,1768.0,32439,41.96127129496682,77307,11686_20100630,0.0133,0.0013
680.0,2010-06-30,131010,WYOMING,1168,43981,2981.0,43507,38.97079899677535,111640,1168_20100630,0.0176,0.0009
2439.0,2010-06-30,313880,ILLINOIS,11694,234332,8425.0,230614,92.76508447304907,248600,11694_20100630,0.0191,0.0004
449.0,2010-06-30,64703,ILLINOIS,11699,42263,1792.0,41789,78.06650476368392,53530,11699_20100630,0.0208,0.0018
1018.0,2010-06-30,121864,WYOMING,1169,75955,2922.0,74805,67.14207498227316,111413,1169_20100630,0.0156,0.0009
994.0,2010-06-30,176420,ILLINOIS,11702,104102,3913.0,103341,66.91163140037814,154444,11702_20100630,0.0165,0.0006
819.0,2010-06-30,90966,ILLINOIS,11704,44217,1923.0,42431,53.69109682644127,79028,11704_20100630,0.0121,0.0012
637.0,2010-06-30,74835,ILLINOIS,11705,45613,1762.0,44917,74.76945101042048,60074,11705_20100630,0.015,0.0016
473.0,2010-06-30,56382,ILLINOIS,11706,36596,1341.0,36212,78.77654020187957,45968,11706_20100630,0.0154,0.0022
1079.0,2010-06-30,166255,ILLINOIS,11708,82067,3191.0,81152,56.88450242182517,142661,11708_20100630,0.0127,0.0007
992.0,2010-06-30,187046,ILLINOIS,11711,112002,4976.0,110316,69.19877806284069,159419,11711_20100630,0.0213,0.0006
354.0,2010-06-30,48925,ILLINOIS,11715,26301,1176.0,26012,61.0882788097978,42581,11715_20100630,0.0168,0.0023
102.0,2010-06-30,17706,ILLINOIS,11716,11488,341.0,11447,73.77545759216292,15516,11716_20100630,0.0135,0.0064
603.0,2010-06-30,69519,ILLINOIS,11719,43946,1849.0,43487,68.88484080468874,63130,11719_20100630,0.0179,0.0016
471.0,2010-06-30,84988,ILLINOIS,11721,64354,1456.0,64316,102.23493880146242,62910,11721_20100630,0.0116,0.0016
2235.0,2010-06-30,293175,ILLINOIS,11722,175242,6472.0,173279,67.26643141913269,257601,11722_20100630,0.0145,0.0004
169.0,2010-06-30,37548,ILLINOIS,11724,23963,812.0,23731,70.61326509358169,33607,11724_20100630,0.0171,0.0029
221.0,2010-06-30,36774,ILLINOIS,11726,27806,866.0,27103,112.52127703740607,24087,11726_20100630,0.0175,0.004
5105.0,2010-06-30,645484,ILLINOIS,11729,429987,15484.0,414398,74.26766957179392,557979,11729_20100630,0.0161,0.0002
180.0,2010-06-30,22917,ILLINOIS,11731,9664,588.0,9503,48.007072493053805,19795,11731_20100630,0.0178,0.005
761.0,2010-06-30,95608,ILLINOIS,11732,61160,2394.0,60515,73.15112540192926,82726,11732_20100630,0.0171,0.0012
773.0,2010-06-30,126089,ILLINOIS,11734,81799,3187.0,80890,71.79883190428006,112662,11734_20100630,0.0191,0.0009
2435.0,2010-06-30,310310,ILLINOIS,11739,171111,7322.0,169576,66.28023779837169,255847,11739_20100630,0.0157,0.0004
843.0,2010-06-30,108661,ILLINOIS,11741,72045,2678.0,71257,75.45054107282778,94442,11741_20100630,0.0169,0.001
338.0,2010-06-30,77386,ILLINOIS,11746,41657,1561.0,41285,61.035466654839524,67641,11746_20100630,0.0158,0.0015
1011.0,2010-06-30,173719,ILLINOIS,11747,107641,4005.0,106276,73.22965402716241,145127,11747_20100630,0.0172,0.0007
719.0,2010-06-30,96834,ILLINOIS,11750,60384,2342.0,59823,71.9450156943392,83151,11750_20100630,0.0168,0.0012
575.0,2010-06-30,83905,IOWA,11759,37816,2138.0,36995,57.1969696969697,64680,11759_20100630,0.0186,0.0015
176.0,2010-06-30,24834,IOWA,11761,11193,583.0,11086,59.701653293122945,18569,11761_20100630,0.0164,0.0053
4006.0,2010-06-30,436606,IOWA,11763,324217,11269.0,315027,89.84137938901691,350648,11763_20100630,0.0166,0.0003
288.0,2010-06-30,79086,IOWA,11764,53732,1757.0,53133,82.66511085180863,64275,11764_20100630,0.0186,0.0015
1489.0,2010-06-30,226019,IOWA,11767,164256,5902.0,161768,91.83015440508629,176160,11767_20100630,0.0195,0.0006
874.0,2010-06-30,198208,TEXAS,1176,126860,4556.0,125814,75.62073628850489,166375,1176_20100630,0.0186,0.0006
1984.0,2010-06-30,317294,IOWA,11771,228378,8134.0,225026,81.17235408700671,277220,11771_20100630,0.0194,0.0004
1189.0,2010-06-30,220959,KANSAS,11772,149226,4964.0,145218,77.21897266829735,188060,11772_20100630,0.0171,0.0005
1143.0,2010-06-30,238378,KANSAS,11777,93311,5474.0,91254,46.29174952315247,197128,11777_20100630,0.0182,0.0005
413.0,2010-06-30,85554,KANSAS,11778,41436,1874.0,40560,57.86185055208423,70098,11778_20100630,0.0171,0.0014
702.0,2010-06-30,148830,LOUISIANA,11782,43158,2778.0,42531,34.99975312299413,121518,11782_20100630,0.0139,0.0008
673.0,2010-06-30,96879,LOUISIANA,11785,63229,2749.0,62515,73.44337406015038,85120,11785_20100630,0.0214,0.0012
520.0,2010-06-30,106952,LOUISIANA,11788,60541,2537.0,60022,66.94401070711578,89660,11788_20100630,0.0189,0.0011
464.0,2010-06-30,116450,LOUISIANA,11792,70792,2895.0,70215,67.3479958180266,104257,11792_20100630,0.0209,0.001
3450.0,2010-06-30,429519,MICHIGAN,11807,366040,11387.0,360917,102.72263349186426,351351,11807_20100630,0.0185,0.0003
1131.0,2010-06-30,185112,MICHIGAN,11810,147963,4572.0,145742,97.88831723600607,148886,11810_20100630,0.0186,0.0007
68181.0,2010-06-30,13419331,MISSISSIPPI,11813,9748996,297120.0,9548252,85.68848087522711,11142982,11813_20100630,0.0171,0.0
398.0,2010-06-30,83250,MISSISSIPPI,11817,36346,1886.0,35373,47.22003444086983,74911,11817_20100630,0.0179,0.0013
247.0,2010-06-30,64544,MONTANA,11821,39707,1658.0,38770,67.60715655843477,57346,11821_20100630,0.0219,0.0017
527.0,2010-06-30,114281,MONTANA,11823,71560,2922.0,69447,68.29755219653237,101683,11823_20100630,0.021,0.001
2286.0,2010-06-30,369454,TEXAS,1184,190410,8378.0,189122,61.40025648101554,308015,1184_20100630,0.0165,0.0003
2002.0,2010-06-30,376125,OHIO,11860,209643,7421.0,207019,63.354674044105494,326762,11860_20100630,0.0144,0.0003
1394.0,2010-06-30,141277,OKLAHOMA,11862,85913,3382.0,84788,66.63523050565064,127242,11862_20100630,0.0141,0.0008
12.0,2010-06-30,6877,OKLAHOMA,11865,3218,136.0,3142,59.440030268634125,5286,11865_20100630,0.018,0.0185
5498.0,2010-06-30,1259720,PENNSYLVANIA,11866,903544,27865.0,893703,92.95724106081362,961413,11866_20100630,0.0178,0.0001
3634.0,2010-06-30,578836,PENNSYLVANIA,11868,428382,14330.0,420859,87.5095908127811,480929,11868_20100630,0.0185,0.0002
1238.0,2010-06-30,137806,TENNESSEE,11881,86775,3448.0,85341,69.64906553497103,122530,11881_20100630,0.016,0.0008
1667.0,2010-06-30,391361,TEXAS,11886,162913,8067.0,160016,47.21350171131831,338920,11886_20100630,0.0164,0.0003
172.0,2010-06-30,38273,TEXAS,11891,8293,684.0,8004,26.51823874366365,30183,11891_20100630,0.0134,0.0032
1768.0,2010-06-30,238515,TEXAS,11895,180318,6227.0,178241,87.9307963257131,202706,11895_20100630,0.0187,0.0005
296.0,2010-06-30,99522,TEXAS,11902,12766,1515.0,12475,15.50575484127576,80454,11902_20100630,0.0122,0.0012
383.0,2010-06-30,90943,TEXAS,11903,66635,2382.0,65773,85.30647713418588,77102,11903_20100630,0.022,0.0013
597.0,2010-06-30,103558,TEXAS,11904,43032,2595.0,42508,46.75884675884676,90909,11904_20100630,0.0193,0.0011
629.0,2010-06-30,98241,TEXAS,11905,55971,2811.0,55358,63.49122605803418,87190,11905_20100630,0.0222,0.0011
399.0,2010-06-30,97050,TEXAS,11907,36414,1894.0,36377,44.171503509240594,82354,11907_20100630,0.0154,0.0012
296.0,2010-06-30,85761,TEXAS,11908,73314,2008.0,72491,95.97643320534887,75530,11908_20100630,0.02,0.0013
290.0,2010-06-30,57557,TEXAS,11916,17212,1356.0,16962,34.34020326355427,49394,11916_20100630,0.0185,0.002
254.0,2010-06-30,97089,TEXAS,11922,36536,1973.0,36371,43.35455108949602,83892,11922_20100630,0.0177,0.0012
406.0,2010-06-30,89497,TEXAS,11932,34721,1938.0,34286,42.47574920402879,80719,11932_20100630,0.0171,0.0012
186.0,2010-06-30,25794,TEXAS,11934,15554,660.0,15369,64.21408874404612,23934,11934_20100630,0.0184,0.0041
893.0,2010-06-30,313125,TEXAS,11935,118697,6305.0,117666,40.90183850750315,287679,11935_20100630,0.0173,0.0003
317.0,2010-06-30,84811,TEXAS,11939,45516,1833.0,44998,59.50384808653566,75622,11939_20100630,0.0179,0.0013
206.0,2010-06-30,73112,TEXAS,11942,35548,1441.0,34721,54.12892665055733,64145,11942_20100630,0.0169,0.0015
1888.0,2010-06-30,294671,WEST VIRGINIA,11952,197927,7710.0,194672,73.31450306933304,265530,11952_20100630,0.0198,0.0004
1947.0,2010-06-30,245876,WEST VIRGINIA,11953,208355,7107.0,205737,97.7410067841058,210492,11953_20100630,0.021,0.0005
9706.0,2010-06-30,1083745,MAINE,11971,684826,25559.0,676356,101.16987143530255,668535,11971_20100630,0.0146,0.0001
152.0,2010-06-30,22495,MINNESOTA,11972,16553,546.0,16423,80.63534148377278,20367,11972_20100630,0.0175,0.0049
909.0,2010-06-30,159101,TEXAS,1197,103268,3899.0,101694,71.59834969091906,142034,1197_20100630,0.0188,0.0007
290.0,2010-06-30,120815,TEXAS,1198,73816,2057.0,73463,68.27987471071,107591,1198_20100630,0.0146,0.0009
3295.0,2010-06-30,378671,INDIANA,11990,337071,9389.0,333495,110.6559824805893,301380,11990_20100630,0.0161,0.0003
42864.0,2010-06-30,6822914,NEW JERSEY,12010,4327175,144417.0,4265685,86.55579293984536,4928249,12010_20100630,0.0149,0.0
10894.0,2010-06-30,1275138,NEW JERSEY,12013,113261,21501.0,112632,10.04569223784937,1121197,12013_20100630,0.0083,0.0001
3115.0,2010-06-30,483890,NEW JERSEY,12017,231634,10159.0,229555,59.15131119534324,388081,12017_20100630,0.0146,0.0003
62748.0,2010-06-30,9798648,NEW YORK,12054,4403682,182708.0,4270012,53.56655669872371,7971414,12054_20100630,0.0122,0.0
79.0,2010-06-30,27613,GEORGIA,12078,14172,616.0,14024,60.02139952921036,23365,12078_20100630,0.0194,0.0042
962.0,2010-06-30,118369,GEORGIA,12079,82440,3121.0,81273,76.47064358298833,106280,12079_20100630,0.0182,0.0009
3725.0,2010-06-30,618680,ILLINOIS,12082,365771,12837.0,361673,72.09294445020292,501676,12082_20100630,0.0147,0.0002
138.0,2010-06-30,18951,ILLINOIS,12086,9334,332.0,9261,64.05007261912995,14459,12086_20100630,0.0102,0.0069
1305.0,2010-06-30,178704,ILLINOIS,12087,106578,4079.0,105117,68.60437796138935,153222,12087_20100630,0.0155,0.0006
130.0,2010-06-30,25285,ILLINOIS,12089,10804,464.0,10590,49.45824771156361,21412,12089_20100630,0.0132,0.0046
6343.0,2010-06-30,915072,TEXAS,1208,533360,20422.0,527207,73.34247783547964,718829,1208_20100630,0.0154,0.0001
280.0,2010-06-30,47247,ILLINOIS,12091,15176,929.0,15021,38.420810313075506,39096,12091_20100630,0.0137,0.0025
138.0,2010-06-30,19872,ILLINOIS,12098,15913,515.0,15753,89.31284726159429,17638,12098_20100630,0.019,0.0056
2098.0,2010-06-30,405511,TEXAS,1209,188579,8109.0,185805,53.34732538408754,348293,1209_20100630,0.0148,0.0003
602.0,2010-06-30,86690,ILLINOIS,12103,45643,1964.0,45261,58.821771112208566,76946,12103_20100630,0.0157,0.0013
539.0,2010-06-30,103908,ILLINOIS,12104,53294,2365.0,52186,59.0018994211288,88448,12104_20100630,0.0176,0.0011
359.0,2010-06-30,50100,ILLINOIS,12107,24710,1158.0,24527,55.509788389725024,44185,12107_20100630,0.0159,0.0022
859.0,2010-06-30,178093,TEXAS,1210,108934,3716.0,107706,66.36679010900308,162289,1210_20100630,0.016,0.0006
2877.0,2010-06-30,316506,ILLINOIS,12113,126886,7159.0,125919,51.923005554387224,242511,12113_20100630,0.0135,0.0004
423.0,2010-06-30,51154,ILLINOIS,12117,33036,1285.0,32781,70.15129790922126,46729,12117_20100630,0.0169,0.0021
176.0,2010-06-30,41140,ILLINOIS,12121,19789,754.0,19491,53.60118802079037,36363,12121_20100630,0.014,0.0027
538.0,2010-06-30,93547,IOWA,12126,76180,2550.0,75327,90.98013165046198,82795,12126_20100630,0.0215,0.0012
490.0,2010-06-30,56434,IOWA,12128,34162,1523.0,33525,80.074999402871,41867,12128_20100630,0.0183,0.0023
812.0,2010-06-30,86418,KANSAS,12135,58818,2602.0,58057,78.7277609025819,73744,12135_20100630,0.0207,0.0013
233.0,2010-06-30,45533,KANSAS,12136,33947,1173.0,33581,94.94741008821534,35368,12136_20100630,0.0206,0.0028
148.0,2010-06-30,29034,KANSAS,12139,18074,679.0,17733,71.42914686216064,24826,12139_20100630,0.0183,0.004
395.0,2010-06-30,114938,TEXAS,1213,35285,2454.0,34612,34.713363020018456,99708,1213_20100630,0.0179,0.001
608.0,2010-06-30,139675,KENTUCKY,12149,83053,3663.0,82791,68.35452443857332,121120,12149_20100630,0.0219,0.0008
701.0,2010-06-30,117290,KENTUCKY,12162,53770,2736.0,53233,62.56228845430613,85088,12162_20100630,0.0174,0.0012
1498.0,2010-06-30,174422,KENTUCKY,12163,95842,4120.0,94940,66.86810206999529,141981,12163_20100630,0.015,0.0007
674.0,2010-06-30,122159,KENTUCKY,12165,86528,3220.0,85515,82.56814297714567,103569,12165_20100630,0.0208,0.001
468.0,2010-06-30,125643,KENTUCKY,12166,66169,2904.0,65637,92.17126327023534,71212,12166_20100630,0.0194,0.0014
11220.0,2010-06-30,1263077,MICHIGAN,12181,807788,29806.0,783762,76.55922003100419,1023733,12181_20100630,0.0147,0.0001
807.0,2010-06-30,155937,MINNESOTA,12186,136221,4286.0,134266,96.86113535857795,138617,12186_20100630,0.0223,0.0007
338.0,2010-06-30,101738,TEXAS,1218,42414,2047.0,41900,46.292715802499146,90511,1218_20100630,0.0168,0.0011
476.0,2010-06-30,63323,MINNESOTA,12193,36488,1441.0,36053,70.9411463764979,50821,12193_20100630,0.0152,0.0019
782.0,2010-06-30,100497,MINNESOTA,12195,80570,2580.0,79315,87.05602142512183,91108,12195_20100630,0.0179,0.0011
91.0,2010-06-30,15443,MINNESOTA,12197,8086,340.0,7960,59.292364990689016,13425,12197_20100630,0.0161,0.0073
2267.0,2010-06-30,509173,MINNESOTA,12198,396865,13425.0,390054,98.18879342679277,397249,12198_20100630,0.0219,0.0002
624.0,2010-06-30,161544,TEXAS,1219,94348,3333.0,93066,66.12290137622827,140747,1219_20100630,0.0168,0.0007
493.0,2010-06-30,165881,MISSISSIPPI,12201,107899,3775.0,106272,77.9663255199736,136305,12201_20100630,0.0198,0.0007
1927.0,2010-06-30,503039,MISSISSIPPI,12203,216368,9945.0,213235,49.47401880260972,431004,12203_20100630,0.0159,0.0002
4552.0,2010-06-30,825256,MISSISSIPPI,12204,434493,19327.0,428479,77.81048540868397,550670,12204_20100630,0.0179,0.0002
1816.0,2010-06-30,201175,MISSISSIPPI,12206,128691,5214.0,127026,81.35339212634733,156141,12206_20100630,0.0169,0.0006
588.0,2010-06-30,99711,MISSISSIPPI,12207,46756,2202.0,46220,53.278310586499444,86752,12207_20100630,0.0162,0.0011
1012.0,2010-06-30,191086,MISSOURI,12208,144165,4858.0,142544,83.97982749681859,169736,12208_20100630,0.0201,0.0006
700.0,2010-06-30,92717,MISSOURI,12214,57189,2461.0,56438,71.19178566022504,79276,12214_20100630,0.019,0.0012
811.0,2010-06-30,191071,MISSOURI,12219,134438,4522.0,132327,83.04538009200279,159343,12219_20100630,0.0194,0.0006
498.0,2010-06-30,77881,MISSOURI,12220,67496,1933.0,66725,101.35956250949417,65830,12220_20100630,0.0184,0.0015
1331.0,2010-06-30,277850,MISSOURI,12223,186761,6148.0,183702,79.32070779035726,231594,12223_20100630,0.0173,0.0004
184.0,2010-06-30,38468,MISSOURI,12225,21163,808.0,20888,59.967845659163984,34832,12225_20100630,0.0162,0.0028
270.0,2010-06-30,48765,MISSOURI,12226,34073,1214.0,33430,79.99329999282142,41791,12226_20100630,0.0194,0.0023
44156.0,2010-06-30,8439182,MISSOURI,12229,5584687,176723.0,5342718,76.18484162470077,7012836,12229_20100630,0.0157,0.0
1289.0,2010-06-30,170281,MISSOURI,12230,126222,5011.0,124697,89.83804267950029,138802,12230_20100630,0.0219,0.0007
485.0,2010-06-30,103737,MISSOURI,12231,77267,2599.0,75527,104.67182216309108,72156,12231_20100630,0.0204,0.0014
685.0,2010-06-30,84913,MISSOURI,12232,59177,2131.0,58447,84.38294063294063,69264,12232_20100630,0.017,0.0014
716.0,2010-06-30,98257,MISSOURI,12236,71487,2613.0,70866,87.42089485955368,81063,12236_20100630,0.0193,0.0012
348.0,2010-06-30,49252,MISSOURI,12238,37276,1594.0,36643,82.38640196056389,44477,12238_20100630,0.0253,0.0022
1776.0,2010-06-30,279793,NEBRASKA,12241,191872,6193.0,189564,85.55413138844258,221572,12241_20100630,0.0158,0.0004
290.0,2010-06-30,47006,NEBRASKA,12244,28537,1170.0,27765,99.62682550504144,27869,12244_20100630,0.0187,0.0035
82.0,2010-06-30,26356,NEBRASKA,12246,11891,569.0,11630,55.96458303257783,20781,12246_20100630,0.0185,0.0047
1011.0,2010-06-30,184549,NEBRASKA,12248,112369,4166.0,110893,73.34969308921579,151184,12248_20100630,0.0171,0.0007
88.0,2010-06-30,15987,NEBRASKA,12249,7567,407.0,7254,52.2020725388601,13896,12249_20100630,0.02,0.0069
1406.0,2010-06-30,180655,NEW MEXICO,12258,137301,4919.0,135743,102.95494019583305,131847,12258_20100630,0.0194,0.0007
585.0,2010-06-30,212015,NEW MEXICO,12259,29728,3551.0,29363,16.332285785799705,179785,12259_20100630,0.014,0.0005
6475.0,2010-06-30,4190027,CALIFORNIA,1225,2048594,90749.0,1987317,67.63384310974844,2938347,1225_20100630,0.0201,0.0
17320.0,2010-06-30,2624251,NEW MEXICO,12261,1762361,53794.0,1639795,76.84425845392518,2133920,12261_20100630,0.0139,0.0
1030.0,2010-06-30,286937,NORTH CAROLINA,12266,206700,6714.0,202905,82.21067942676785,246811,12266_20100630,0.0198,0.0004
4023.0,2010-06-30,795713,NORTH CAROLINA,12267,561501,17766.0,550094,89.14915995326142,617049,12267_20100630,0.0173,0.0002
454.0,2010-06-30,79269,OKLAHOMA,12283,24822,2009.0,24107,37.21019973451054,64786,12283_20100630,0.0196,0.0015
51.0,2010-06-30,16411,OKLAHOMA,12284,4437,227.0,4370,30.081916431472433,14527,12284_20100630,0.0107,0.0068
733.0,2010-06-30,116191,OKLAHOMA,12285,98336,3304.0,97707,95.20130173824927,102632,12285_20100630,0.0221,0.001
116.0,2010-06-30,16995,SOUTH DAKOTA,12293,12797,463.0,12377,98.88942154042826,12516,12293_20100630,0.0204,0.0077
206.0,2010-06-30,41668,TEXAS,12298,27925,1273.0,27613,73.80195108913537,37415,12298_20100630,0.0256,0.0026
1283.0,2010-06-30,183753,TEXAS,12299,150018,4971.0,149017,102.47000171909919,145425,12299_20100630,0.0201,0.0007
359.0,2010-06-30,112463,TEXAS,12303,68875,3177.0,67926,66.75183521850647,101759,12303_20100630,0.0251,0.001
152.0,2010-06-30,75433,TEXAS,12305,9903,1173.0,9653,15.14101076010917,63754,12305_20100630,0.0135,0.0015
220.0,2010-06-30,68771,TEXAS,12308,54704,1904.0,53700,87.89014550156303,61099,12308_20100630,0.0245,0.0016
223.0,2010-06-30,83524,TEXAS,12309,58935,2034.0,58095,82.7363743822721,70217,12309_20100630,0.0217,0.0014
101.0,2010-06-30,23157,TEXAS,12314,12406,458.0,12184,73.03680613835272,16682,12314_20100630,0.0154,0.0059
258.0,2010-06-30,97611,TEXAS,12315,17155,1889.0,17009,20.79594082406162,81790,12315_20100630,0.0167,0.0012
478.0,2010-06-30,49478,WISCONSIN,12319,41121,1293.0,40189,89.19788707386364,45056,12319_20100630,0.0165,0.0022
1426.0,2010-06-30,225699,WISCONSIN,12322,172934,5945.0,170868,88.94279319140075,192110,12322_20100630,0.02,0.0005
479.0,2010-06-30,55694,WISCONSIN,12325,37129,1521.0,36593,74.81701083622981,48910,12325_20100630,0.0187,0.002
1647.0,2010-06-30,233839,WISCONSIN,12327,170757,6444.0,168790,83.59002803007041,201926,12327_20100630,0.0205,0.0005
1365.0,2010-06-30,150543,WISCONSIN,12331,130373,4010.0,127361,97.7962236333899,130231,12331_20100630,0.0176,0.0008
499.0,2010-06-30,65509,WISCONSIN,12342,58553,1901.0,57553,97.52927420311467,59011,12342_20100630,0.0214,0.0017
824.0,2010-06-30,100988,WISCONSIN,12349,80330,2623.0,79193,92.88956659433464,85255,12349_20100630,0.0178,0.0012
307.0,2010-06-30,51734,WISCONSIN,12354,42126,1366.0,41606,109.64239597333123,37947,12354_20100630,0.0205,0.0026
456.0,2010-06-30,58287,WISCONSIN,12355,56635,1973.0,55613,121.12955218679214,45912,12355_20100630,0.026,0.0021
